municipio,poblacion_total,hombres,mujeres,densidad,superficie_km2,poblacion_menor_35,poblacion_menor_65,poblacion_65_mas,renta_bruta_media,alquiler_m2_colectiva,alquiler_m2_unifamiliar,num_bancos
Redecilla del Camino,104.0,67.0,37.0,8.595227416987804,12.099738023737688,22.0,82.0,33.0,Unknown,0.0,0.0,Unknown
Redecilla del Campo,63.0,36.0,27.0,3.662277715419085,17.202409236949617,5.0,39.0,29.0,Unknown,0.0,0.0,Unknown
Redondela,29192.0,14150.0,15042.0,561.0311318846855,52.03276314085211,9208.0,22840.0,6354.0,25.916,2.1644858745,1.4877694905,5.0
Redován,8058.0,4197.0,3861.0,852.9563125607899,9.447142698091833,3248.0,6663.0,1134.0,21.116,2.538481592,0.709730848,Unknown
Redueña,294.0,165.0,129.0,22.541237394429302,13.042762243063782,78.0,196.0,51.0,Unknown,0.0,5.01893939,Unknown
Regencós,282.0,151.0,131.0,44.865441175094816,6.285461428974883,84.0,208.0,68.0,Unknown,0.0,0.0,Unknown
Regueras de Arriba,271.0,143.0,128.0,23.87562299444321,11.350489160558125,54.0,150.0,143.0,Unknown,0.0,0.0,Unknown
Regumiel de la Sierra,336.0,176.0,160.0,16.258626161449033,20.665952748006006,94.0,250.0,99.0,Unknown,0.0,0.0,Unknown
Reíllo,111.0,58.0,53.0,1.358644224007702,81.6990924029945,28.0,80.0,38.0,Unknown,0.0,0.0,Unknown
Reina,151.0,79.0,72.0,2.084696809759135,72.43259513475559,40.0,109.0,50.0,Unknown,0.0,0.0,Unknown
Reinosa,8810.0,4168.0,4642.0,2170.7555624080146,4.058494725323696,2419.0,6397.0,2698.0,27.625,4.802446003,0.0,Unknown
Reinoso,15.0,11.0,4.0,1.7637647705882022,8.504535440402075,2.0,6.0,5.0,Unknown,0.0,0.0,Unknown
Reinoso de Cerrato,58.0,36.0,22.0,2.507562444664196,23.130032164669448,9.0,33.0,20.0,Unknown,0.0,0.0,Unknown
Relleu,1173.0,601.0,572.0,15.278806357798754,76.77301305682602,258.0,788.0,359.0,22.146,0.0,2.97687861,Unknown
Rellinars,868.0,448.0,420.0,48.62085081878467,17.85242309385191,260.0,627.0,120.0,Unknown,0.0,4.45406648,Unknown
Rello,15.0,9.0,6.0,0.6150498883620766,24.38826554370428,0.0,4.0,10.0,Unknown,0.0,0.0,Unknown
Remolinos,1052.0,536.0,516.0,56.84414022546866,18.506744861076427,302.0,754.0,327.0,26.094,0.0,2.7281746,Unknown
Remondo,308.0,155.0,153.0,36.34987491794917,8.473206598240946,73.0,198.0,107.0,Unknown,0.0,0.0,Unknown
Rena,607.0,317.0,290.0,56.2912260603219,10.78320801450543,261.0,501.0,121.0,Unknown,0.0,0.0,Unknown
Renau,155.0,83.0,72.0,18.641650951964067,8.314714206343904,58.0,140.0,13.0,Unknown,0.0,0.0,Unknown
Renedo de Esgueva,3875.0,1984.0,1891.0,134.17504578005418,28.880183922963408,1478.0,3502.0,262.0,31.574,2.397260275,4.00366674,Unknown
Renedo de la Vega,191.0,102.0,89.0,8.586048404009846,22.245390546691937,44.0,138.0,60.0,Unknown,0.0,0.0,Unknown
Renera,109.0,66.0,43.0,5.387646674978443,20.231467758682623,20.0,72.0,20.0,Unknown,0.0,0.0,Unknown
Renieblas,111.0,72.0,39.0,3.0633446171990637,36.23490461268823,24.0,78.0,28.0,Unknown,0.0,0.0,Unknown
Reocín,8382.0,4137.0,4245.0,261.0434080162356,32.10960224469136,2901.0,6915.0,1466.0,27.749,5.525290414,3.69226826,Unknown
Requejo,141.0,73.0,68.0,3.059398919256224,46.08748441157153,42.0,91.0,55.0,Unknown,0.0,0.0,Unknown
Requena,20235.0,10085.0,10150.0,24.844560012458025,814.4640110291101,7205.0,16040.0,4187.0,25.42,2.4720094738461538,1.5203259746153845,Unknown
Requena de Campos,22.0,10.0,12.0,1.639880113782067,13.415614845929952,3.0,11.0,10.0,Unknown,0.0,0.0,Unknown
Respenda de la Peña,147.0,89.0,58.0,2.2389606084151943,65.65546506155424,19.0,89.0,65.0,Unknown,0.0,0.0,Unknown
Retamal de Llerena,432.0,225.0,207.0,4.494434596803176,96.11887562170226,146.0,341.0,102.0,Unknown,0.0,0.0,Unknown
Retamoso de la Jara,97.0,53.0,44.0,2.010570423851528,48.24501487203965,7.0,46.0,59.0,Unknown,0.0,0.0,Unknown
Retascón,65.0,35.0,30.0,2.583645432065895,25.158250893593284,14.0,43.0,31.0,Unknown,0.0,0.0,Unknown
Retiendas,52.0,35.0,17.0,2.477787602890966,20.98646386773784,11.0,31.0,11.0,Unknown,0.0,0.0,Unknown
Retortillo,182.0,98.0,84.0,2.818495488829501,64.57345797476624,43.0,135.0,63.0,Unknown,0.0,0.0,Unknown
Retortillo de Soria,160.0,93.0,67.0,0.9257466922344572,172.8334557845527,11.0,73.0,90.0,Unknown,0.0,0.0,Unknown
Retuerta,66.0,39.0,27.0,7.731512972694931,8.536492175993173,9.0,39.0,20.0,Unknown,0.0,0.0,Unknown
Retuerta del Bullaque,930.0,518.0,412.0,1.422238783366088,653.8986356418432,312.0,711.0,267.0,Unknown,0.0,0.0,Unknown
Reus,106084.0,51298.0,54786.0,2004.866324678385,52.91325346442621,40244.0,85301.0,18176.0,30.767,5.696284951666667,0.3640826693939394,7.0
Revellinos,257.0,135.0,122.0,9.299236757206936,27.6366767198205,66.0,185.0,82.0,Unknown,0.0,0.0,Unknown
Revenga de Campos,147.0,74.0,73.0,6.560655905831922,22.406296277378036,44.0,105.0,46.0,Unknown,0.0,0.0,Unknown
Revilla de Collazos,79.0,46.0,33.0,3.842662307524322,20.55866315531032,14.0,44.0,36.0,Unknown,0.0,0.0,Unknown
Revilla del Campo,106.0,63.0,43.0,2.715367522677232,39.03707292465835,8.0,55.0,39.0,Unknown,0.0,0.0,Unknown
Revilla Vallejera,101.0,60.0,41.0,3.6776861491079056,27.462919864572868,25.0,77.0,38.0,Unknown,0.0,0.0,Unknown
Revillarruz,564.0,295.0,269.0,33.21361696979086,16.98098706060773,181.0,479.0,44.0,Unknown,0.0,4.25601275,Unknown
Reyero,131.0,68.0,63.0,4.9996662099957305,26.20174917639389,25.0,79.0,44.0,Unknown,0.0,0.0,Unknown
Rezmondo,21.0,8.0,13.0,3.1328113074353987,6.703244446979205,3.0,9.0,10.0,Unknown,0.0,0.0,Unknown
Reznos,31.0,20.0,11.0,1.5163132079112105,20.444324983954925,4.0,20.0,10.0,Unknown,0.0,0.0,Unknown
Riaguas de San Bartolomé,26.0,18.0,8.0,2.23183353785248,11.64961434579829,1.0,12.0,16.0,Unknown,0.0,0.0,Unknown
Rialp,658.0,327.0,331.0,10.467733696759748,62.8598337578727,226.0,550.0,113.0,Unknown,4.67628205,0.0,Unknown
Riaño,471.0,259.0,212.0,4.824010453674416,97.63660434053216,99.0,340.0,134.0,Unknown,3.7037037,0.0,1.0
Rianxo,11004.0,5382.0,5622.0,187.34300364725644,58.73718145738265,3418.0,8286.0,2818.0,22.647,1.2205825444444445,0.0,3.0
Riaza,2135.0,1135.0,1000.0,14.290226482147183,149.4028105619782,766.0,1742.0,357.0,25.708,4.48717949,3.90625,Unknown
Riba de Saelices,106.0,65.0,41.0,1.5897523935611846,66.67705010498567,15.0,46.0,41.0,Unknown,0.0,0.0,Unknown
Riba-roja d'Ebre,1117.0,595.0,522.0,11.25872534132035,99.21194150642684,307.0,789.0,323.0,Unknown,0.0,3.01036683,Unknown
Riba-roja de Túria,22799.0,11553.0,11246.0,397.59928658343273,57.34165218431756,8687.0,19263.0,2729.0,32.248,3.2744264572727273,3.680089441818182,Unknown
riba-roja ebre,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,31.833,Unknown,Unknown,Unknown
Ribadavia,5005.0,2451.0,2554.0,198.95771114652916,25.1560996111073,1394.0,3573.0,1455.0,22.136,1.8406721439999998,0.0,Unknown
Ribadedeva,1724.0,832.0,892.0,48.64493525793842,35.44048297851642,487.0,1276.0,482.0,22.938,5.27776989,0.0,Unknown
Ribadeo,9871.0,4677.0,5194.0,90.4503534599591,109.13169072766232,2902.0,7439.0,2461.0,27.639,2.046441043333333,1.3352428633333335,Unknown
Ribadesella,5686.0,2696.0,2990.0,67.3900985596354,84.37441288156447,1520.0,4186.0,1544.0,27.244,3.097626962,1.5642405620000002,3.0
Ribadumia,5157.0,2516.0,2641.0,261.9939866079848,19.683657883783013,1837.0,4043.0,1026.0,23.255,1.8915285325,0.598659005,Unknown
Ribaforada,3718.0,1949.0,1769.0,128.42439976630027,28.950884775524077,1404.0,3038.0,704.0,Unknown,0.0,0.0,Unknown
Ribafrecha,1009.0,521.0,488.0,29.1787094463884,34.58000779143058,279.0,668.0,293.0,22.942,2.99032469,0.0,Unknown
Ribamontán al Mar,4629.0,2367.0,2262.0,122.88561651819867,37.66917667955445,1450.0,3497.0,950.0,36.434,6.75079714,1.3565891466666666,Unknown
Ribamontán al Monte,2382.0,1220.0,1162.0,56.314986252247486,42.29779954718423,710.0,1781.0,476.0,30.267,2.960526315,2.107843135,Unknown
Ribas de Campos,137.0,66.0,71.0,8.847191822245643,15.485139550780747,31.0,108.0,38.0,Unknown,0.0,0.0,Unknown
Ribas de Sil,946.0,481.0,465.0,13.95610349834664,67.78396277385527,172.0,563.0,407.0,Unknown,2.72083044,0.0,Unknown
Ribatejada,863.0,444.0,419.0,26.82052515634309,32.176849445317416,226.0,589.0,117.0,Unknown,5.71428571,5.85438223,Unknown
Ribeira,26839.0,13234.0,13605.0,394.8067223176333,67.98009882518478,9388.0,21485.0,5582.0,26.892,2.784886787272727,0.10078737045454546,Unknown
Ribeira de Piquín,513.0,270.0,243.0,7.027785749201539,72.99596463342446,91.0,298.0,245.0,Unknown,0.0,0.0,Unknown
ribera baja,Unknown,Unknown,Unknown,Unknown,Unknown,512.0,1193.0,181.0,Unknown,Unknown,Unknown,Unknown
Ribera d'Ondara,431.0,219.0,212.0,7.942337444641443,54.266140541634655,113.0,302.0,120.0,Unknown,0.0,0.0,Unknown
Ribera d'Urgellet,947.0,489.0,458.0,8.835386072735051,107.1826394686169,311.0,745.0,178.0,Unknown,5.38255814,3.69048916,Unknown
Ribera de Arriba,1851.0,939.0,912.0,84.19404874165849,21.984926816853992,531.0,1424.0,433.0,26.718,2.84273098,3.3335006,Unknown
Ribera del Fresno,3268.0,1637.0,1631.0,17.605940325401576,185.61916828066157,1233.0,2653.0,704.0,19.342,0.0,0.0,Unknown
Riberos de la Cueza,54.0,33.0,21.0,2.7281470861884154,19.793654188728212,8.0,31.0,21.0,Unknown,0.0,0.0,Unknown
Ribes de Freser,1787.0,894.0,893.0,42.97251154616777,41.58472324988792,473.0,1239.0,527.0,30.04,4.77630183,0.832871595,Unknown
Ribesalbes,1156.0,598.0,558.0,135.36411351400957,8.539929601654423,381.0,909.0,271.0,28.398,2.76784447,0.0,Unknown
Ribota,45.0,35.0,10.0,2.080304441368648,21.63144927498889,8.0,25.0,14.0,Unknown,0.0,0.0,Unknown
Ricla,2922.0,1572.0,1350.0,32.148886453766444,90.88961772290776,992.0,2333.0,482.0,20.149,4.154686755,2.7664584899999998,Unknown
Ricote,1265.0,676.0,589.0,14.569363514662832,86.82603043893334,386.0,944.0,357.0,20.006,0.0,0.0,Unknown
Riego de la Vega,708.0,381.0,327.0,20.001796021470383,35.39682132744563,161.0,464.0,308.0,Unknown,0.0,0.0,Unknown
Riello,616.0,347.0,269.0,2.6108763556742045,235.93610576818404,77.0,351.0,271.0,Unknown,0.0,0.0,Unknown
Riells i Viabrea,4268.0,2151.0,2117.0,157.44157353402534,27.108468901815343,1445.0,3432.0,570.0,31.111,7.587947175,6.245833335,Unknown
Rielves,768.0,388.0,380.0,23.39291878426124,32.830447841195024,265.0,616.0,125.0,Unknown,0.0,2.72727273,Unknown
Rillo,92.0,56.0,36.0,1.725887892041951,53.30589572139125,15.0,65.0,28.0,Unknown,0.0,0.0,Unknown
Rillo de Gallo,47.0,29.0,18.0,1.8146553035333228,25.90023565824656,7.0,29.0,15.0,Unknown,0.0,0.0,Unknown
Rincón de la Victoria,49790.0,24348.0,25442.0,1778.263083352739,27.99923164694275,18393.0,40296.0,5797.0,34.176,7.3270487977777785,4.804515664444445,Unknown
Rincón de Soto,3900.0,2005.0,1895.0,196.3796542649514,19.859491119880477,1363.0,2933.0,789.0,26.625,3.273009985,2.922073545,Unknown
Riner,281.0,139.0,142.0,5.928829089540017,47.3955305096847,86.0,197.0,64.0,Unknown,0.0,0.0,Unknown
Riocabado,131.0,76.0,55.0,6.624888991984207,19.773916235955596,36.0,104.0,42.0,Unknown,0.0,0.0,Unknown
Riocavado de la Sierra,57.0,37.0,20.0,1.3159088340930871,43.31607062983501,5.0,21.0,39.0,Unknown,0.0,0.0,Unknown
Riodeva,128.0,63.0,65.0,3.724473969044652,34.36726932819259,35.0,83.0,61.0,Unknown,0.0,0.0,Unknown
Riofrío,196.0,120.0,76.0,2.990811170827726,65.53406042874842,31.0,126.0,101.0,Unknown,0.0,0.0,Unknown
Riofrío de Aliste,629.0,349.0,280.0,5.631335236938966,111.69642252410222,105.0,343.0,341.0,Unknown,0.0,0.0,Unknown
Riofrío de Riaza,34.0,21.0,13.0,1.2486099542366649,27.230281069468035,5.0,17.0,21.0,Unknown,0.0,0.0,Unknown
Riofrío del Llano,61.0,36.0,25.0,1.4207660753469114,42.93458371400479,8.0,34.0,15.0,Unknown,0.0,0.0,Unknown
Riogordo,2734.0,1423.0,1311.0,68.37626916722013,39.98463258230373,906.0,2077.0,624.0,18.494,0.0,1.64473684,Unknown
Rioja,1488.0,761.0,727.0,40.87453851355938,36.40408073369154,540.0,1154.0,210.0,19.309,0.0,0.0,Unknown
Riola,1780.0,896.0,884.0,318.4650555867143,5.589310251703037,576.0,1387.0,347.0,23.217,3.01958262,2.5,Unknown
Riolobos,1197.0,604.0,593.0,24.31395091630696,49.230995164886686,404.0,935.0,313.0,16.233,0.0,0.0,Unknown
Rionansa,1042.0,581.0,461.0,8.801919757129884,118.38326510031416,214.0,666.0,372.0,21.154,4.25181389,0.0,Unknown
Rionegro del Puente,250.0,130.0,120.0,4.677724797624178,53.44478583412502,57.0,164.0,114.0,Unknown,0.0,0.0,Unknown
Riópar,1326.0,684.0,642.0,16.369815808871596,81.00274404317832,439.0,1049.0,308.0,20.913,3.03663079,0.0,Unknown
Riós,1459.0,749.0,710.0,12.7675558701292,114.27402510244396,284.0,844.0,724.0,18.625,0.0,2.74725275,Unknown
Riosa,1836.0,933.0,903.0,39.49604532741704,46.48566672384034,452.0,1386.0,547.0,28.908,1.34079745,0.0,1.0
Rioseco de Soria,125.0,76.0,49.0,2.498754808988472,50.02491623041703,27.0,81.0,45.0,Unknown,0.0,0.0,Unknown
Rioseco de Tapia,386.0,219.0,167.0,5.346501964645277,72.19673770859819,67.0,207.0,172.0,Unknown,0.0,0.0,Unknown
Riotorto,1213.0,607.0,606.0,18.28621314958856,66.3341277976568,252.0,738.0,517.0,21.285,0.0,0.0,Unknown
Riotuerto,1645.0,790.0,855.0,54.110002882404,30.40103330940565,491.0,1229.0,380.0,25.704,5.04174459,3.07017544,Unknown
Ripoll,10721.0,5329.0,5392.0,145.50287065951264,73.68239507169535,3536.0,8165.0,2467.0,31.165,5.1635566175,1.1454977524999999,Unknown
Ripollet,39139.0,19350.0,19789.0,8889.946143744857,4.402613847952159,15095.0,32637.0,5710.0,30.219,8.589233857,0.3767309205,1.0
Risco,130.0,63.0,67.0,3.292478866162743,39.4839284576821,34.0,89.0,52.0,Unknown,0.0,0.0,Unknown
Riu de Cerdanya,93.0,56.0,37.0,7.530592531394715,12.349625824566528,21.0,74.0,20.0,Unknown,0.0,0.0,Unknown
Riudarenes,2283.0,1187.0,1096.0,48.00392715190471,47.55860896079656,797.0,1787.0,394.0,35.531,6.27906977,4.33127345,Unknown
Riudaura,511.0,253.0,258.0,21.70882673545517,23.53881240230396,155.0,369.0,93.0,Unknown,0.0,5.20873353,Unknown
Riudecanyes,1194.0,635.0,559.0,70.07357045712074,17.039234510401176,412.0,918.0,213.0,30.778,0.0,5.50458716,Unknown
Riudecols,1225.0,631.0,594.0,62.68609650505042,19.541813389214717,427.0,952.0,234.0,27.95,6.89655172,0.0,Unknown
Riudellots de la Selva,2076.0,1049.0,1027.0,156.1254474597518,13.296999520434875,799.0,1734.0,325.0,34.02,6.70103093,4.92647059,Unknown
Riudoms,6617.0,3364.0,3253.0,203.97706989398264,32.43992083737253,2528.0,5335.0,1230.0,30.078,4.9453002525,3.142726015,2.0
Riumors,244.0,127.0,117.0,38.207022240788255,6.386260579593548,97.0,201.0,62.0,Unknown,0.0,3.68271955,Unknown
Rivas-Vaciamadrid,92925.0,46032.0,46893.0,1377.2797580014003,67.46995260777332,38328.0,79796.0,6097.0,39.674,6.234706056888889,2.6544789,Unknown
rivero,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
Rivilla de Barajas,67.0,32.0,35.0,2.7476324394526896,24.38462985003408,18.0,52.0,13.0,Unknown,0.0,0.0,Unknown
Roa,2196.0,1108.0,1088.0,44.89194808559412,48.91745833379637,730.0,1655.0,530.0,23.476,4.40188264,1.608818585,Unknown
Roales,987.0,514.0,473.0,91.5245649077724,10.78399007954402,353.0,804.0,119.0,25.409,0.0,3.49346076,Unknown
Roales de Campos,160.0,88.0,72.0,7.049777916083505,22.695750405835167,23.0,97.0,64.0,Unknown,0.0,0.0,Unknown
Robladillo,89.0,52.0,37.0,10.062221685822095,8.844965135821155,16.0,59.0,38.0,Unknown,0.0,0.0,Unknown
Robleda,470.0,261.0,209.0,5.9612242992843685,78.84286455324663,122.0,315.0,184.0,Unknown,0.0,0.0,Unknown
Robleda-Cervantes,392.0,209.0,183.0,12.071573677952784,32.47298243442268,96.0,283.0,134.0,Unknown,0.0,0.0,Unknown
Robledillo de Gata,85.0,48.0,37.0,2.735407116432976,31.073985107870037,13.0,48.0,43.0,Unknown,0.0,0.0,Unknown
Robledillo de la Jara,97.0,50.0,47.0,4.612071419069087,21.0317645123498,19.0,56.0,31.0,Unknown,0.0,0.0,Unknown
Robledillo de la Vera,262.0,131.0,131.0,20.413504684821348,12.834640795160103,57.0,170.0,102.0,Unknown,0.0,0.0,Unknown
Robledillo de Mohernando,127.0,71.0,56.0,4.283302994260425,29.65001546007333,19.0,65.0,41.0,Unknown,0.0,0.0,Unknown
Robledillo de Trujillo,362.0,183.0,179.0,8.08364663284733,44.78176947134706,89.0,214.0,155.0,Unknown,0.0,0.0,Unknown
Robledo,391.0,211.0,180.0,3.2559934672219155,120.08623602479452,112.0,273.0,90.0,Unknown,0.0,0.0,Unknown
Robledo de Chavela,4479.0,2352.0,2127.0,47.532586674204495,94.23009167794172,1426.0,3380.0,779.0,30.016,5.84367129,4.45316002,Unknown
Robledo de Corpes,40.0,23.0,17.0,0.9729709532385574,41.11119645130107,5.0,27.0,18.0,Unknown,0.0,0.0,Unknown
Robledo del Mazo,260.0,144.0,116.0,1.901890985404496,136.70604782045538,38.0,141.0,148.0,Unknown,0.0,0.0,Unknown
Robledollano,286.0,155.0,131.0,4.632122235813963,61.74275751808688,70.0,190.0,125.0,Unknown,0.0,0.0,Unknown
Robliza de Cojos,198.0,103.0,95.0,9.068350728723116,21.83417976687363,53.0,138.0,58.0,Unknown,0.0,0.0,Unknown
Robregordo,71.0,42.0,29.0,3.8680247761732223,18.35562182469857,10.0,25.0,23.0,Unknown,0.0,0.0,Unknown
Robres,525.0,274.0,251.0,8.172481945804508,64.23997060886973,137.0,373.0,168.0,Unknown,0.0,0.0,Unknown
Robres del Castillo,26.0,16.0,10.0,0.724696566267227,35.87708457612958,1.0,14.0,15.0,Unknown,0.0,0.0,Unknown
Rocafort,7445.0,3638.0,3807.0,3236.0737213283714,2.300627439644333,2948.0,6208.0,952.0,55.901,6.479343436666667,6.711552826666666,1.0
Rocafort de Queralt,230.0,123.0,107.0,27.249400999325378,8.440552509968722,73.0,176.0,84.0,Unknown,0.0,0.0,Unknown
Rociana del Condado,7834.0,3906.0,3928.0,108.88842723911613,71.94520298099947,3223.0,6523.0,1228.0,16.061,0.0,3.322854645,Unknown
Roda de Berà,7127.0,3653.0,3474.0,432.0470919714752,16.495886981853687,2199.0,5082.0,1379.0,31.273,6.58404892,5.8278141733333335,Unknown
Roda de Eresma,201.0,109.0,92.0,20.172576592780647,9.964022150345128,61.0,161.0,24.0,Unknown,0.0,4.04040404,Unknown
Roda de Ter,6449.0,3217.0,3232.0,2895.566869943232,2.2271977438830257,2385.0,5083.0,1114.0,30.226,5.864851165,4.3273693049999995,Unknown
Rodeiro,2361.0,1192.0,1169.0,15.241406653102494,154.90696191872829,587.0,1531.0,978.0,21.431,0.75075075,0.0,Unknown
Ródenas,61.0,34.0,27.0,1.3781206933188617,44.263176872481786,12.0,35.0,26.0,Unknown,0.0,0.0,Unknown
Rodezno,212.0,118.0,94.0,14.82316830207994,14.301935704949988,43.0,145.0,84.0,Unknown,0.0,0.0,Unknown
Rodonyà,507.0,273.0,234.0,60.87252392249513,8.328880869890147,160.0,385.0,95.0,Unknown,0.0,0.0,Unknown
Roelos de Sayago,143.0,71.0,72.0,2.600344355563869,54.99271652003617,24.0,78.0,78.0,Unknown,0.0,0.0,Unknown
Rois,4493.0,2145.0,2348.0,48.349790471125054,92.92697974944195,1278.0,3262.0,1302.0,23.825,1.0239651425,0.9395424825,Unknown
roiz,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0
Rojales,15978.0,8162.0,7816.0,576.2282544937952,27.72859517976318,3655.0,9820.0,6740.0,23.129,2.9082885075,2.3606054475000002,Unknown
Rojas,64.0,44.0,20.0,2.5673964129580304,24.92797749384649,14.0,41.0,24.0,Unknown,0.0,0.0,Unknown
